wave,supergroup,trend,label,mortRate,logmortRate,smokeRate,logSmokeRate,wealth,logwealth,count,logcount,ageAve,logageAve
4,1,3,agecat6;4.0,0.043478261,-3.135494216,0.111111111,-2.197224577,164267.2333,12.00924985,45,3.828641396,76.37777778,4.335691787
4,2,3,agecat6;4.0,0.010416667,-4.564348191,0.318181818,-1.145132304,91859.08675,11.42801102,379,5.950642553,58.53263708,4.069584497
4,3,3,agecat6;4.0,0.014204545,-4.254193263,0.103703704,-2.266217449,95186.53994,11.46359382,341,5.863631176,72.4985755,4.283566913
4,4,3,agecat6;4.0,0.050980392,-2.976314188,0.195402299,-1.632694775,29605.80984,10.2957259,227,5.541263545,76.48818898,4.337136336
4,5,3,agecat6;4.0,0.049689441,-3.001962823,0.150442478,-1.894174475,29845.48,10.30378868,282,5.774551546,81.23676012,4.397367856
4,6,3,agecat6;4.0,0.088235294,-2.427748236,0.0625,-2.772588722,14960.94,9.613198084,163,5.318119994,87.82758621,4.475375645
4,7,3,agecat6;4.0,0.003236246,-5.733341277,0.336283186,-1.089801659,37915.72561,10.54312123,307,5.733341277,58.57467532,4.070302441
4,8,3,agecat6;4.0,0.031914894,-3.444682494,0.2,-1.609437912,46357.88889,10.74414676,173,5.236441963,76.47593583,4.336976127
4,9,3,agecat6;4.0,0.131578947,-2.028148247,0.133333333,-2.014903021,130543.6111,11.77946263,30,3.63758616,87.75675676,4.474568859
4,10,3,agecat6;4.0,0.034013605,-3.380994674,0.092436975,-2.38122822,101387.4205,11.5267043,270,5.683579767,76.46757679,4.336866818
4,11,3,agecat6;4.0,0.018867925,-3.970291914,0.21,-1.560647748,63465.11922,11.05824573,307,5.762051383,72.52681388,4.28395634
4,12,3,agecat6;4.0,0.001818182,-6.309918278,0.230434783,-1.467787395,107225.6685,11.58269094,545,6.309918278,58.51001821,4.069197991
4,13,3,agecat6;4.0,0.069230769,-2.670309873,0.047619048,-3.044522438,96287.63478,11.47509519,217,5.560681631,87.89189189,4.476107558
4,14,3,agecat6;4.0,0.009646302,-4.641180624,0.207692308,-1.571697584,157452.7114,11.96688045,305,5.739792912,61.52258065,4.119404272
4,15,3,agecat6;4.0,0.025,-3.688879454,0.317647059,-1.14681439,51138.63904,10.84229564,229,5.480638923,68.37238494,4.224969014
4,16,3,agecat6;4.0,0.012448133,-4.386184645,0.281553398,-1.267433158,37348.19355,10.52803982,234,5.484796933,64.375,4.164725359
4,17,3,agecat6;4.0,0.027777778,-3.583518938,0.333333333,-1.098612289,20869.87805,9.946062157,97,4.682131227,72.43925234,4.282748312
4,18,3,agecat6;4.0,0.01025641,-4.579852378,0.326086957,-1.120591195,58776.83774,10.98150314,192,5.272999559,61.44845361,4.118198671
4,19,3,agecat6;4.0,0.012820513,-4.356708827,0.258823529,-1.351608803,35110.78256,10.46626356,226,5.455321115,72.53218884,4.284030447
4,20,3,agecat6;4.0,0.05,-2.995732274,0.068965517,-2.674148649,101392.4444,11.52675385,71,4.382026635,81.25316456,4.397569769
4,21,3,agecat6;4.0,0.012048193,-4.418840608,0.219178082,-1.517870719,150689.0494,11.92297372,322,5.805134969,68.58006042,4.228001828
4,22,3,agecat6;4.0,0.016778523,-4.087655574,0.169491525,-1.774952351,46740.07083,10.75235712,281,5.697093487,72.47474747,4.28323819
4,23,3,agecat6;4.0,0.021276596,-3.850147602,0.125,-2.079441542,21742.42574,9.987020734,203,5.459585514,81.18376068,4.396715236
4,24,3,agecat6;4.0,0.018518519,-3.988984047,0.409090909,-0.893817876,45231.53125,10.71954972,107,4.682131227,58.43925234,4.067987793
4,25,3,agecat6;4.0,0.019830028,-3.920557908,0.131578947,-2.028148247,45014.83511,10.71474738,320,5.866468057,81.24431818,4.397460889
4,26,3,agecat6;4.0,0.022792023,-3.781344682,0.091549296,-2.3908777,80131.40496,11.29142313,319,5.860786223,81.38571429,4.399199757
4,27,3,agecat6;4.0,0.009803922,-4.624972813,0.147826087,-1.911718784,76511.51727,11.24519656,297,5.723585102,68.54754098,4.227527533
4,28,3,agecat6;4.0,0.020325203,-3.895893623,0.314814815,-1.155770703,38904.6358,10.56886869,236,5.505331536,68.36326531,4.224835623
4,29,3,agecat6;4.0,0.016393443,-4.110873864,0.227642276,-1.479979845,60100.29568,11.00377004,289,5.720311777,64.34868421,4.164316486
4,30,3,agecat6;4.0,0.032374101,-3.430396536,0.13592233,-1.995671659,70718.1422,11.16645743,261,5.627621114,76.46931408,4.336889537
4,31,3,agecat6;4.0,0.03,-3.506557897,0.368421053,-0.99852883,22256.56098,10.01039212,456,4.605170186,64.31313131,4.16376383
4,32,3,agecat6;4.0,0.012931034,-4.348125083,0.120772947,-2.113842968,119321.434,11.68957626,95,6.139884552,64.50539957,4.166748935
4,33,3,agecat6;4.0,0.002923977,-5.834810737,0.218309859,-1.521839853,89075.13341,11.39723549,336,5.834810737,64.35483871,4.164412125
4,34,3,agecat6;4.0,0.073529412,-2.610069793,0.049382716,-3.008154794,34107.18605,10.43726338,277,5.828945618,87.80235988,4.475088378
4,35,3,agecat6;4.0,0.079545455,-2.531426665,0.125,-2.079441542,24001.54545,10.0858735,70,4.477336814,88.12643678,4.478772565
4,36,3,agecat6;4.0,0.027272727,-3.601868077,0.342857143,-1.070441412,24175.23404,10.093084,101,4.700480366,76.43119266,4.336390894
4,37,3,agecat6;4.0,0.007575758,-4.882801923,0.306122449,-1.183770097,38352.15385,10.55456597,132,4.882801923,61.54198473,4.11971962
4,38,3,agecat6;4.0,0.019230769,-3.951243719,0.095238095,-2.351375257,192732.9,12.16906057,52,3.951243719,72.11764706,4.278298772
4,39,3,agecat6;4.0,0.0125,-4.382026635,0.210526316,-1.558144618,120959.5882,11.70321179,80,4.382026635,58.74683544,4.073237287
4,40,3,agecat6;4.0,0.018181818,-4.007333185,0.230769231,-1.466337069,193200.5833,12.17148422,53,4.007333185,61.42592593,4.117831992
4,41,3,agecat6;4.0,0.101449275,-2.288196356,0.048780488,-3.020424886,29209.54167,10.2822507,160,5.332718793,87.55825243,4.472304314
4,42,3,agecat6;4.0,0.054545455,-2.908720897,0.45,-0.798507696,28551.10397,10.25945088,53,4.007333185,61.44444444,4.118133424
4,43,3,agecat6;4.0,0.051546392,-2.965273066,0.25,-1.386294361,16262.75,9.696632495,85,4.574710979,81.13541667,4.396119569
4,44,3,agecat6;4.0,0.011583012,-4.458215773,0.367346939,-1.00144854,40370.49561,10.60585449,255,5.556828062,58.68604651,4.07220199
4,45,3,agecat6;4.0,0.013157895,-4.33073334,0.125,-2.079441542,202580.2882,12.21889157,75,4.33073334,64.73333333,4.170276267
4,46,3,agecat6;4.0,0.01,-4.605170186,0.277777778,-1.280933845,13237.80952,9.490832372,98,4.605170186,68.65656566,4.229116767
4,47,3,agecat6;4.0,0.015151515,-4.189654742,0.166666667,-1.791759469,298964.2153,12.60807916,66,4.189654742,68.4,4.225372825
5,0,4,agecat7;4.0,0.014285714,-4.248495242,0.176470588,-1.734601055,93431.20528,11.44498067,206,5.347107531,63.4784689,4.150700776
5,1,4,agecat7;4.0,0.02173913,-3.828641396,0.105263158,-2.251291799,132801.542,11.79661113,45,3.828641396,78.37777778,4.36154044
5,2,4,agecat7;4.0,0.002604167,-5.950642553,0.285714286,-1.252762968,69512.37441,11.14926006,379,5.950642553,60.53263708,4.103182675
5,3,4,agecat7;4.0,0.017045455,-4.071871706,0.086956522,-2.442347035,97705.159,11.48970964,336,5.863631176,74.4985755,4.310780004
5,4,4,agecat7;4.0,0.035294118,-3.344038968,0.168831169,-1.778856064,28634.26087,10.26235921,219,5.541263545,78.48818898,4.362948155
5,5,4,agecat7;4.0,0.059006211,-2.830112566,0.141304348,-1.95683922,35287.86885,10.47129453,264,5.774551546,83.23676012,4.421689079
5,6,4,agecat7;4.0,0.078431373,-2.545531272,0.083333333,-2.48490665,22776.81081,10.03349823,148,5.318119994,89.82758621,4.497892124
5,7,4,agecat7;4.0,0.01618123,-4.123903364,0.294642857,-1.22199131,41534.99282,10.63429155,303,5.733341277,60.57467532,4.103876907
5,8,4,agecat7;4.0,0.015957447,-4.137829674,0.163934426,-1.808288771,27275.68354,10.21375087,171,5.236441963,78.47593583,4.362792028
5,9,4,agecat7;4.0,0.184210526,-1.691676011,0.2,-1.609437912,132130.7273,11.79154707,24,3.63758616,89.75675676,4.497103309
5,10,4,agecat7;4.0,0.044217687,-3.11863041,0.094827586,-2.355694918,79815.46225,11.28747253,258,5.683579767,78.46757679,4.362685505
5,11,4,agecat7;4.0,0.003144654,-5.762051383,0.194444444,-1.637608789,55896.15981,10.93125096,307,5.762051383,74.52681388,4.311158978
5,12,4,agecat7;4.0,0.009090909,-4.700480366,0.204166667,-1.588818625,132580.9669,11.79494881,541,6.309918278,60.51001821,4.102808942
5,13,4,agecat7;4.0,0.088461538,-2.425187415,0.028985507,-3.540959324,84998.36782,11.35038733,195,5.560681631,89.89189189,4.498607747
5,14,4,agecat7;4.0,0.003215434,-5.739792912,0.176470588,-1.734601055,123983.1373,11.72790085,305,5.739792912,63.52258065,4.151395443
5,15,4,agecat7;4.0,0.025,-3.688879454,0.285714286,-1.252762968,56967.17593,10.95023052,224,5.480638923,70.37238494,4.253800927
5,16,4,agecat7;4.0,0.020746888,-3.875359021,0.28,-1.272965676,48404.87402,10.78735579,230,5.484796933,66.375,4.19532048
5,17,4,agecat7;4.0,0.027777778,-3.583518938,0.315789474,-1.15267951,24107.975,10.09029798,95,4.682131227,74.43925234,4.309983388
5,18,4,agecat7;4.0,0.01025641,-4.579852378,0.306122449,-1.183770097,63175.34368,11.05366937,191,5.272999559,63.44845361,4.150227822
5,19,4,agecat7;4.0,0.021367521,-3.845883203,0.2375,-1.437587656,35972.60748,10.49051302,222,5.455321115,74.53218884,4.311231097
5,20,4,agecat7;4.0,0.025,-3.688879454,0.068965517,-2.674148649,112863.1212,11.63393105,70,4.382026635,83.25316456,4.421886141
5,21,4,agecat7;4.0,0.012048193,-4.418840608,0.171974522,-1.760408939,122987.4007,11.7198372,319,5.805134969,70.58006042,4.256747674
5,22,4,agecat7;4.0,0.016778523,-4.087655574,0.163934426,-1.808288771,37892.22819,10.54250131,277,5.697093487,74.47474747,4.310460108
5,23,4,agecat7;4.0,0.059574468,-2.820528185,0.173076923,-1.754019141,23075.0875,10.04650885,190,5.459585514,83.18376068,4.421052145
5,24,4,agecat7;4.0,0.027777778,-3.583518938,0.454545455,-0.78845736,40496.61364,10.60897364,105,4.682131227,60.43925234,4.101638767
5,25,4,agecat7;4.0,0.036827195,-3.301518699,0.098214286,-2.320603598,45052.21387,10.7155774,308,5.866468057,83.24431818,4.421779876
5,26,4,agecat7;4.0,0.034188034,-3.375879574,0.094202899,-2.362304328,77095.72973,11.25280317,308,5.860786223,83.38571429,4.423477003
5,27,4,agecat7;4.0,0.003267974,-5.723585102,0.139130435,-1.972343406,73770.56349,11.20871506,297,5.723585102,70.54754098,4.256286823
5,28,4,agecat7;4.0,0.016260163,-4.119037175,0.245098039,-1.406096988,52527.52851,10.86909266,233,5.505331536,70.36326531,4.253671327
5,29,4,agecat7;4.0,0.006557377,-5.027164596,0.220472441,-1.511982576,51667.86991,10.8525914,288,5.720311777,66.34868421,4.19492393
5,30,4,agecat7;4.0,0.039568345,-3.229725841,0.114583333,-2.166452919,67537.40365,11.12043685,251,5.627621114,78.46931408,4.362707645
5,31,4,agecat7;4.0,0.01,-4.605170186,0.322580645,-1.131402111,36415.11429,10.5027392,455,4.605170186,66.31313131,4.194387937
5,32,4,agecat7;4.0,0.004310345,-5.446737372,0.076190476,-2.574518808,136333.5992,11.8228601,95,6.139884552,66.50539957,4.197283141
5,33,4,agecat7;4.0,0.005847953,-5.141663557,0.167785235,-1.785070481,105552.9983,11.56696846,335,5.834810737,66.35483871,4.195016685
5,34,4,agecat7;4.0,0.079411765,-2.533108752,0.014285714,-4.248495242,30923.07,10.33925779,251,5.828945618,89.80235988,4.497611254
5,35,4,agecat7;4.0,0.034090909,-3.378724526,0.105263158,-2.251291799,16297.16667,9.698746548,68,4.477336814,90.12643678,4.501213538
5,36,4,agecat7;4.0,0.045454545,-3.091042453,0.366666667,-1.003302109,19941.45946,9.900556233,97,4.700480366,78.43119266,4.362221714
5,37,4,agecat7;4.0,0.015151515,-4.189654742,0.306122449,-1.183770097,52558.42593,10.8696807,131,4.882801923,63.54198473,4.151700864
5,38,4,agecat7;4.0,0.019230769,-3.951243719,0.086956522,-2.442347035,182244.4878,12.1131044,52,3.951243719,74.11764706,4.305653656
5,39,4,agecat7;4.0,0.0125,-4.382026635,0.162790698,-1.815289967,159050.4924,11.97697699,80,4.382026635,60.74683544,4.106714989
5,40,4,agecat7;4.0,0.054545455,-2.908720897,0.142857143,-1.945910149,241091.392,12.39293136,51,4.007333185,63.42592593,4.149872704
5,41,4,agecat7;4.0,0.038647343,-3.253277252,0.066666667,-2.708050201,34227.525,10.44078542,153,5.332718793,89.55825243,4.494889279
5,42,4,agecat7;4.0,0.018181818,-4.007333185,0.444444444,-0.810930216,35460.8,10.47618314,53,4.007333185,63.44444444,4.150164632
5,43,4,agecat7;4.0,0.06185567,-2.782951509,0.230769231,-1.466337069,19634.5625,9.885046685,80,4.574710979,83.13541667,4.420470804
5,44,4,agecat7;4.0,0.011583012,-4.458215773,0.300970874,-1.200741784,44790.11534,10.70974275,253,5.556828062,60.68604651,4.105713795
5,45,4,agecat7;4.0,0.013157895,-4.33073334,0.125,-2.079441542,216068.2407,12.28334957,75,4.33073334,66.73333333,4.200704578
5,46,4,agecat7;4.0,0.03,-3.506557897,0.114285714,-2.1690537,20788.60976,9.942160508,96,4.605170186,70.65656566,4.257831037
5,47,4,agecat7;4.0,0.015151515,-4.189654742,0.121212121,-2.1102132,188456.4946,12.14662246,66,4.189654742,70.4,4.254193263

